UNITID,LATITUDE,LONGITUDE,ADM_RATE_ALL,PPTUG_EF,SAT_AVG_ALL,COSTT4_A,CONTROL,TUITIONFEE_IN,TUITIONFEE_OUT,MEDIAN_HH_INC,MN_EARN_WNE_INDEP0_P10,MN_EARN_WNE_INDEP1_P10,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,year
229179,33.226211,-97.127842,0.95704948646125,0.2755,1060.0,19976.0,2,8394.0,18186.0,69739.2,47200.0,51100.0,0.3123,0.1825,0.3422,0.095,0.003,0.0007,0.0348,0.0256,0.004,2022
229814,34.982789,-101.914736,0.97039874629984,0.2399,1085.0,20586.0,2,9202.0,11208.0,51385.91,45700.0,48200.0,0.5293,0.0426,0.3346,0.0167,0.0054,0.0013,0.0265,0.0111,0.0325,2022
230038,40.250851,-111.649281,0.59183321847002,0.1062,1342.0,19220.0,1,6120.0,6120.0,64914.81,58100.0,80600.0,0.8108,0.0038,0.0744,0.018,0.0022,0.0071,0.0434,0.0301,0.0103,2022
230047,21.642074,-157.926586,0.87688821752265,0.0468,1185.0,20221.0,1,6068.0,6068.0,69190.39,40900.0,55900.0,0.3862,0.0024,0.0689,0.0238,0.0028,0.0423,0.0811,0.3883,0.0042,2022
230603,37.674617,-113.070146,0.88726828984833,0.1329,1149.0,19958.0,2,6726.0,20542.0,55546.63,41400.0,49400.0,0.6993,0.0147,0.0649,0.0123,0.0102,0.0094,0.0168,0.0431,0.1294,2022
230728,41.740748,-111.81391,0.92631849425065,0.2044,1217.0,20239.0,2,8960.0,24080.0,60534.36,45200.0,53100.0,0.8333,0.0084,0.0604,0.0086,0.0148,0.0033,0.0238,0.0071,0.0404,2022
230764,40.762484,-111.846044,0.94967763086001,0.1833,1257.0,20616.0,2,8893.0,28345.0,69474.52,54500.0,69400.0,0.6434,0.0138,0.143,0.0639,0.0041,0.0044,0.059,0.0603,0.0079,2022
230807,40.730779,-111.855757,0.757311441765,0.0286,1265.0,53106.0,1,39200.0,39200.0,70649.66,52200.0,65700.0,0.7051,0.0234,0.1284,0.0234,0.0009,0.0043,0.0442,0.0442,0.026,2022
230834,43.608397,-73.180842,0.87290559869227,0.1134,1054.0,25496.0,2,13078.0,30046.0,61392.97,40600.0,41700.0,0.8083,0.0524,0.0327,0.0197,0.0037,0.0012,0.0222,0.0432,0.0166,2022
230959,44.009117,-73.176068,0.13447001511842,0.0049,1466.0,76946.0,1,59770.0,59770.0,77169.17,74600.0,65200.0,0.5961,0.0479,0.1054,0.0726,0.0007,0.0,0.0585,0.111,0.0078,2022
231174,44.477325,-73.196646,0.63511874486482,0.0273,1351.0,33877.0,2,19002.0,43890.0,74257.05,52900.0,71800.0,0.836,0.0103,0.0455,0.0275,0.0003,0.0001,0.0328,0.0173,0.0302,2022
231420,36.577287,-79.413203,0.47718082033506,0.1069,1033.0,49727.0,1,37050.0,37050.0,58009.31,40600.0,56400.0,0.5009,0.2843,0.0347,0.0137,0.0091,0.0037,0.0457,0.085,0.0229,2022
231624,37.269489,-76.708214,0.36543633762517,0.0098,1447.0,40034.0,2,23812.0,47038.0,83534.79,73900.0,80000.0,0.5898,0.0649,0.0882,0.1044,0.0014,0.0006,0.0607,0.0494,0.0406,2022
231712,37.062495,-76.494364,0.88535602328705,0.017,1219.0,31340.0,2,14924.0,27790.0,79798.8,52500.0,45900.0,0.7562,0.0695,0.069,0.0392,0.0011,0.0011,0.0522,0.0031,0.0085,2022
232043,38.471134,-78.880326,0.95229357798165,0.1015,1346.0,52686.0,1,39990.0,39990.0,59648.45,41200.0,53600.0,0.6528,0.1048,0.0797,0.0251,0.0,0.0022,0.0491,0.0415,0.0448,2022
232089,36.926431,-80.020614,0.76421304608019,0.0209,1061.0,52197.0,1,36830.0,36830.0,59937.19,41600.0,37400.0,0.4977,0.25,0.0581,0.0035,0.0023,0.0012,0.064,0.0279,0.0953,2022
232186,38.83195,-77.307063,0.91299264383494,0.2021,1250.0,25643.0,2,13119.0,36579.0,95275.15,62100.0,68000.0,0.3558,0.1147,0.1653,0.2249,0.0011,0.001,0.0533,0.0507,0.0332,2022
232423,38.436311,-78.870484,0.86253305629013,0.053,1233.0,28545.0,2,12638.0,29564.0,81580.49,63700.0,55700.0,0.7538,0.0466,0.073,0.0478,0.0014,0.0012,0.0494,0.0107,0.016,2022
232566,37.297975,-78.396987,0.89978249958173,0.0625,1098.0,29430.0,2,14334.0,25730.0,69841.16,45200.0,46800.0,0.7288,0.1088,0.0622,0.0103,0.0022,0.0003,0.0513,0.0144,0.0219,2022
232681,38.302492,-77.476055,0.8191764471852,0.1446,1244.0,28642.0,2,13830.0,30256.0,83782.23,55800.0,58300.0,0.676,0.0806,0.1129,0.0392,0.0022,0.0008,0.0472,0.0124,0.0287,2022
232937,36.848429,-76.261375,0.8864406779661,0.0967,969.0,25288.0,2,9622.0,20790.0,56695.39,37400.0,43500.0,0.0268,0.8477,0.0472,0.004,0.0012,0.0008,0.0536,0.005,0.0138,2022
232982,36.886418,-76.30666,0.96231414691594,0.2463,1126.0,26170.0,2,10800.0,30960.0,63797.48,47800.0,50300.0,0.4292,0.3257,0.0973,0.0478,0.0024,0.0026,0.0642,0.01,0.0207,2022
233277,37.136907,-80.549728,0.95314852537419,0.0662,1054.0,25021.0,2,11542.0,23624.0,67375.29,48400.0,44900.0,0.634,0.17,0.0805,0.0155,0.0034,0.0008,0.0559,0.0064,0.0336,2022
233611,37.740368,-79.35037,0.99512987012987,0.045,1103.0,31000.0,1,17960.0,17960.0,65610.54,37900.0,43600.0,0.7692,0.045,0.0591,0.0122,0.0084,0.0422,0.0507,0.0122,0.0009,2022
233897,36.970602,-82.559656,0.83366141732283,0.0363,1113.0,23170.0,2,11162.0,30672.0,48782.99,43900.0,43300.0,0.7468,0.1016,0.01,0.0372,0.0036,0.0,0.0163,0.0054,0.0789,2022
233921,37.229012,-80.423675,0.56465496742283,0.0274,1320.0,27755.0,2,14174.0,33857.0,77607.85,67200.0,65000.0,0.6132,0.0547,0.0861,0.1195,0.0011,0.0013,0.0517,0.0485,0.0238,2022
234030,37.54962,-77.452697,0.927697821264,0.117,1187.0,31917.0,2,15319.0,36657.0,72221.8,47100.0,58500.0,0.4119,0.2054,0.1103,0.1466,0.0021,0.001,0.0809,0.0205,0.0214,2022
234076,38.035665,-78.503428,0.20743782702049,0.0393,1457.0,32289.0,2,19244.0,53626.0,79524.13,77500.0,87900.0,0.5479,0.0669,0.0681,0.1682,0.0007,0.0008,0.0554,0.0427,0.0494,2022
234155,37.234692,-77.419026,0.96081379033874,0.0569,941.0,23673.0,2,9154.0,20909.0,59119.77,38300.0,39000.0,0.0268,0.9359,0.0003,0.0031,0.0018,0.0,0.0,0.0039,0.0283,2022
234164,37.562405,-77.450903,0.93784323514727,0.0874,840.0,26902.0,1,13530.0,13530.0,59784.74,34800.0,27100.0,0.0067,0.8,0.0109,0.0017,0.0227,0.0,0.0059,0.0118,0.1403,2022
234173,36.868417,-76.18606,0.86368015414258,0.0714,1287.0,50319.0,1,36910.0,36910.0,71508.51,44600.0,41200.0,0.516,0.2639,0.0933,0.0151,0.0067,0.0034,0.0639,0.0126,0.0252,2022
235167,47.07382,-122.977492,0.99459945994599,0.1089,1119.0,24865.0,2,8529.0,29172.0,63843.36,35500.0,38000.0,0.6146,0.0522,0.1204,0.033,0.0467,0.0055,0.0621,0.0022,0.0632,2022
235316,47.666531,-117.400625,0.76154975714447,0.0127,1321.0,61828.0,1,48470.0,48470.0,67848.44,64100.0,61000.0,0.6796,0.0113,0.1231,0.0635,0.005,0.0026,0.0719,0.0206,0.0224,2022
236133,47.657945,-122.192763,0.95983086680761,0.0252,1164.0,45863.0,1,33980.0,33980.0,71872.75,42100.0,55600.0,0.6671,0.0531,0.0769,0.0477,0.0119,0.0172,0.0729,0.0239,0.0292,2022
236230,47.14516,-122.440421,0.88385093167701,0.0257,1247.0,57587.0,1,48226.0,48226.0,65366.76,52800.0,56300.0,0.5384,0.0339,0.1583,0.1107,0.0043,0.0159,0.1124,0.0107,0.0154,2022
236328,47.26308,-122.478982,0.88298507462686,0.0166,1293.0,60204.0,1,55670.0,55670.0,72356.02,58700.0,61900.0,0.649,0.0257,0.12,0.0761,0.0027,0.0054,0.0895,0.0027,0.0289,2022
236452,47.041068,-122.816354,0.71617037316245,0.0757,1103.0,54082.0,1,40690.0,40690.0,61347.58,51400.0,51800.0,0.4031,0.0646,0.2175,0.1002,0.0074,0.049,0.1255,0.0171,0.0156,2022
236577,47.650214,-122.361667,0.91947694425326,0.0375,1178.0,63197.0,1,35646.0,35646.0,72206.46,53700.0,59100.0,0.424,0.0781,0.1678,0.1513,0.0034,0.0084,0.0908,0.0548,0.0214,2022
236595,47.608859,-122.318851,0.82117343951282,0.0319,1246.0,64819.0,1,49335.0,49335.0,70785.55,60600.0,70100.0,0.369,0.0444,0.1441,0.228,0.0019,0.0135,0.0921,0.0867,0.0203,2022
237011,48.737812,-122.485734,0.9609640831758,0.1091,1206.0,18120.0,2,8703.0,25930.0,66707.46,51600.0,47300.0,0.6823,0.0187,0.108,0.0646,0.0042,0.0014,0.096,0.0086,0.0162,2022
237066,47.753358,-117.416714,0.91455375253549,0.0188,1187.0,61562.0,1,47590.0,47590.0,63739.65,48400.0,46800.0,0.6372,0.024,0.13,0.041,0.0057,0.0135,0.0964,0.0462,0.0061,2022
237118,39.158067,-80.047728,0.66532258064516,0.0538,1030.0,42915.0,1,30020.0,30020.0,44559.33,45900.0,50400.0,0.5425,0.2946,0.0708,0.0099,0.0113,0.0057,0.0071,0.0581,0.0,2022
237215,37.265732,-81.239037,0.96859666339548,0.2549,1020.0,17506.0,2,8784.0,15982.0,36594.82,33600.0,30400.0,0.7766,0.1409,0.024,0.0052,0.0037,0.0007,0.0382,0.006,0.0045,2022
237330,37.423723,-81.006696,0.95629672225416,0.0483,1042.0,18157.0,2,8690.0,18440.0,41360.98,35700.0,36000.0,0.7874,0.0862,0.0112,0.0045,0.0015,0.0015,0.0431,0.0416,0.023,2022
237367,39.483079,-80.162433,0.98754951895868,0.1489,1018.0,17689.0,2,7892.0,17150.0,42179.08,40100.0,34900.0,0.8831,0.0457,0.0141,0.0031,0.0017,0.0017,0.0285,0.0179,0.0041,2022
237525,38.422482,-82.428964,0.9780435558729,0.091,1085.0,19715.0,2,8552.0,19606.0,45141.01,41500.0,42300.0,0.847,0.0556,0.0236,0.0131,0.0018,0.0007,0.0378,0.0114,0.0091,2022
237701,39.438323,-78.981441,0.88645972407654,0.1162,1148.0,14778.0,2,4608.0,11760.0,57483.6,53000.0,50100.0,0.8026,0.0651,0.0331,0.003,0.002,0.0,0.0611,0.013,0.02,2022
237792,39.433071,-77.804101,0.96412556053811,0.1127,1087.0,17804.0,2,7784.0,18224.0,62744.63,43000.0,43000.0,0.7238,0.0792,0.0753,0.0187,0.003,0.0009,0.0544,0.0152,0.0296,2022
237932,40.164417,-80.602256,0.7384806973848,0.0478,1069.0,22786.0,2,8345.0,16294.0,46862.0,39800.0,38200.0,0.7871,0.043,0.003,0.0103,0.0,0.0012,0.0587,0.0145,0.0823,2022
237950,37.775924,-81.184072,0.88645972407654,0.0589,1148.0,18708.0,2,7728.0,19296.0,57483.6,53000.0,50100.0,0.7543,0.0399,0.0263,0.0082,0.0,0.0018,0.0607,0.078,0.0308,2022
238032,39.634371,-79.954391,0.88645972407654,0.0456,1148.0,22953.0,2,8976.0,25320.0,57483.6,53000.0,50100.0,0.8097,0.0346,0.042,0.017,0.0013,0.0006,0.0556,0.0317,0.0075,2022
238078,40.070873,-80.690804,0.78073610023492,0.1553,1057.0,41796.0,1,29290.0,29290.0,49606.73,48700.0,52000.0,0.3957,0.1653,0.0267,0.0234,0.005,0.0033,0.0284,0.1068,0.2454,2022
238430,43.139752,-87.909045,0.88907849829351,0.2292,1062.0,44055.0,1,34762.0,34762.0,64348.07,49600.0,56900.0,0.3439,0.1578,0.1993,0.0266,0.0017,0.0017,0.0332,0.2076,0.0282,2022
238458,43.004527,-88.228114,0.70497656773041,0.0464,1202.0,46321.0,1,35140.0,35140.0,73362.92,47100.0,46100.0,0.7749,0.0229,0.1011,0.0354,0.0021,0.0014,0.0279,0.0121,0.0222,2022
238476,42.622969,-87.820924,0.75691630975807,0.0203,1143.0,45228.0,1,33000.0,33000.0,76392.24,50700.0,46300.0,0.6896,0.055,0.1541,0.0206,0.0034,0.0011,0.0382,0.0076,0.0302,2022
238616,43.253387,-87.91552,0.66816494039476,0.1678,1132.0,47623.0,1,31952.0,31952.0,64715.84,45800.0,48600.0,0.723,0.089,0.0696,0.019,0.0042,0.0011,0.0285,0.0392,0.0263,2022
239080,43.777411,-88.420638,0.76271186440677,0.132,1050.0,38811.0,1,29130.0,29130.0,63695.21,43200.0,51100.0,0.7229,0.0603,0.0918,0.0122,0.0096,0.0009,0.0245,0.0455,0.0323,2022
239105,43.03903,-87.927961,0.86256914566687,0.0142,1292.0,61292.0,1,45766.0,45766.0,75591.25,66000.0,104900.0,0.681,0.0433,0.1556,0.0612,0.0017,0.0016,0.0297,0.0157,0.0102,2022
239318,43.045364,-87.907691,0.66718266253869,0.0227,1284.0,55803.0,1,45099.0,45099.0,68757.09,71700.0,68400.0,0.7032,0.0255,0.0901,0.0525,0.0027,0.0,0.0309,0.0356,0.0595,2022
239390,43.072507,-88.030732,0.62363788767812,0.0561,1000.0,43441.0,1,32760.0,32760.0,62361.14,42300.0,43900.0,0.3369,0.1988,0.2974,0.0774,0.0015,0.0,0.0486,0.003,0.0364,2022
239512,46.579087,-90.87476,0.57660167130919,0.0096,1148.0,51734.0,1,39894.0,39894.0,59747.9,37200.0,28700.0,0.7135,0.0385,0.0923,0.0058,0.025,0.0,0.0442,0.0692,0.0115,2022
240107,43.803133,-91.244297,0.77457098283931,0.1849,1148.0,41474.0,1,29920.0,29920.0,56953.94,43900.0,54900.0,0.7779,0.0921,0.0561,0.0207,0.0012,0.0006,0.0293,0.0061,0.0159,2022
240189,42.835563,-88.742368,0.82967525195968,0.0997,1085.0,18358.0,2,7730.0,16602.0,67955.05,46100.0,43400.0,0.8228,0.0409,0.0827,0.0185,0.0017,0.0008,0.0256,0.0043,0.0028,2022
240268,44.798284,-91.501906,0.77462845010615,0.0706,1170.0,20603.0,2,8874.0,17149.0,64551.11,50500.0,49100.0,0.8702,0.0113,0.0388,0.0285,0.0018,0.0005,0.03,0.0169,0.0019,2022
240277,44.532298,-87.919973,0.91432737878235,0.2503,1100.0,17334.0,2,7873.0,16091.0,63413.11,44200.0,45700.0,0.7961,0.0259,0.0732,0.0409,0.0102,0.0002,0.0398,0.0088,0.0048,2022
240329,43.81568,-91.23186,0.73850290080656,0.0477,1170.0,17776.0,2,9195.0,18014.0,64374.0,52800.0,49900.0,0.8946,0.0056,0.0389,0.0228,0.0016,0.0004,0.0312,0.0028,0.0021,2022
240365,44.026206,-88.549369,0.89887376818395,0.1539,1065.0,18338.0,2,7733.0,15306.0,64650.08,45600.0,45800.0,0.8014,0.0282,0.0651,0.0439,0.0032,0.0007,0.0346,0.016,0.0069,2022
240374,42.647718,-87.855231,0.74967177242888,0.2102,1085.0,16490.0,2,7444.0,15714.0,64274.59,43100.0,40800.0,0.6261,0.0749,0.1967,0.0293,0.0015,0.0006,0.0524,0.0145,0.004,2022
240417,44.873187,-91.926653,0.91390593047034,0.177,1150.0,20256.0,2,9553.0,17820.0,65020.23,48700.0,48700.0,0.8571,0.0151,0.0372,0.0343,0.0028,0.0012,0.0296,0.0159,0.0068,2022
240426,46.717629,-92.091007,0.76232686980609,0.2164,1085.0,18758.0,2,8155.0,15728.0,53835.5,39800.0,39900.0,0.7986,0.0255,0.0376,0.0106,0.0198,0.0014,0.0193,0.0843,0.0029,2022
240444,43.075409,-89.404098,0.60354028374332,0.0484,1359.0,26993.0,2,10720.0,38608.0,71185.17,65300.0,83700.0,0.6553,0.0207,0.0676,0.085,0.0024,0.0007,0.0401,0.0964,0.0318,2022
240453,43.076848,-87.880488,0.88958375361441,0.1448,1100.0,20966.0,2,9610.0,21475.0,65921.14,47600.0,50500.0,0.6496,0.0696,0.1382,0.0692,0.0033,0.0012,0.044,0.0188,0.0061,2022
240462,42.733451,-90.48622,0.87567882079131,0.1084,1150.0,18859.0,2,7844.0,16483.0,61602.16,50900.0,53700.0,0.896,0.0155,0.0446,0.0119,0.0015,0.001,0.0181,0.0064,0.0051,2022
240471,44.8534,-92.622641,0.86244596999745,0.0939,1120.0,18190.0,2,8088.0,15661.0,69159.98,44600.0,46800.0,0.881,0.0131,0.0385,0.0285,0.0015,0.0002,0.026,0.0066,0.0047,2022
240480,44.529582,-89.570934,0.9016049382716,0.099,1120.0,18966.0,2,8331.0,17035.0,62211.59,44100.0,40500.0,0.8595,0.0182,0.0438,0.0303,0.0042,0.0014,0.0273,0.0062,0.0092,2022
243665,18.344193,-64.972866,0.98412698412698,0.3421,931.0,15949.0,2,5235.0,14496.0,59543.61,35600.0,35200.0,0.0496,0.703,0.1256,0.0045,0.0008,0.003,0.0173,0.0602,0.0361,2022
243744,37.429434,-122.167359,0.03948008869499,0.0,1528.0,70869.0,1,56169.0,56169.0,80275.59,111300.0,194700.0,0.2798,0.0716,0.1751,0.2508,0.0088,0.0027,0.1018,0.107,0.0025,2022
243780,40.428206,-86.914435,0.68810148731408,0.0474,1328.0,22590.0,2,9992.0,28794.0,68624.95,61900.0,64900.0,0.6276,0.0248,0.0625,0.1161,0.001,0.0006,0.0432,0.1106,0.0135,2022
244437,33.7527,-84.38667,0.99989183732333,0.6023,1165.0,15508.0,2,3360.0,9712.0,72190.32,46900.0,50600.0,0.1699,0.4741,0.1493,0.0904,0.0017,0.0008,0.053,0.0569,0.0038,2022
383996,33.346376,-105.677273,0.325,0.6551,1002.0,11506.0,2,1372.0,2644.0,42974.58,37200.0,31800.0,0.4174,0.0319,0.2696,0.0145,0.1594,0.0,0.0406,0.0406,0.0261,2022
414878,41.632502,-85.008009,0.78499520613614,0.4468,1159.0,22876.0,1,9576.0,9576.0,60275.33,55000.0,37300.0,0.7801,0.0426,0.1028,0.0071,0.0,0.0,0.0319,0.0248,0.0106,2022
426314,29.189903,-81.048367,0.72428128523111,0.7547,1240.0,20262.0,1,10748.0,10748.0,66671.2,69600.0,71500.0,0.5459,0.0882,0.1794,0.0388,0.004,0.0091,0.0446,0.0372,0.0528,2022
433660,26.463638,-81.7726,0.8920619554695,0.1999,1104.0,17425.0,2,6118.0,25162.0,62394.85,45000.0,47300.0,0.5936,0.0689,0.2449,0.0185,0.0027,0.0012,0.0369,0.0215,0.0119,2022
436818,41.555617,-73.039242,0.60840937480151,0.0805,1277.0,19056.0,2,15878.0,38546.0,80999.86,66600.0,59800.0,0.4381,0.0856,0.2771,0.1162,0.0038,0.0,0.0485,0.0204,0.0102,2022
436827,41.316419,-72.065336,0.60840937480151,0.0771,1277.0,20336.0,2,15878.0,38546.0,80999.86,66600.0,59800.0,0.6265,0.0395,0.1957,0.0593,0.002,0.0,0.0534,0.0119,0.0119,2022
436836,41.056081,-73.542206,0.60840937480151,0.0687,1277.0,22106.0,2,15888.0,38556.0,80999.86,66600.0,59800.0,0.3312,0.1455,0.3099,0.105,0.0,0.0004,0.0393,0.0563,0.0124,2022
440828,44.042795,-121.333703,0.88774552146317,0.4552,1231.0,26591.0,2,11037.0,31452.0,60312.67,56200.0,58200.0,0.7536,0.0067,0.1145,0.025,0.0125,0.001,0.051,0.0106,0.025,2022
443410,47.68871,-122.150603,0.46019629225736,0.0779,1288.0,46463.0,0,34900.0,34900.0,70283.94,79800.0,90500.0,0.55,0.023,0.0886,0.1019,0.0027,0.0018,0.0762,0.1081,0.0478,2022
445267,39.150497,-92.685253,0.98970588235294,0.4081,1058.0,22070.0,1,6720.0,6720.0,49478.5,40100.0,38600.0,0.8402,0.0659,0.0466,0.012,0.0027,0.0007,0.016,0.0007,0.0153,2022
456959,44.022339,-92.463471,0.73447121097547,0.0412,1368.0,26023.0,2,13032.0,13032.0,70741.62,58200.0,74000.0,0.5784,0.122,0.0856,0.1537,0.0016,0.0,0.0349,0.0048,0.019,2022
463056,41.762673,-72.672175,0.60840937480151,0.0689,1277.0,20297.0,2,15868.0,38536.0,80999.86,66600.0,59800.0,0.4088,0.1594,0.1804,0.1739,0.0013,0.0,0.0486,0.0203,0.0072,2022
464226,33.628923,-112.368233,0.53168376584188,0.0882,976.0,47357.0,1,33000.0,33000.0,65346.8,43100.0,49600.0,0.4375,0.0592,0.269,0.029,0.0045,0.0022,0.0056,0.0,0.1931,2022
482149,33.47037,-81.989071,0.73281881661154,0.1581,1195.0,22681.0,2,8832.0,24210.0,60039.81,66200.0,73500.0,0.4827,0.2702,0.09,0.0732,0.001,0.0018,0.0598,0.0107,0.0107,2022
482158,32.808092,-83.732058,0.99386753883892,0.3647,1066.0,15986.0,2,4042.0,11389.0,49684.81,33800.0,37500.0,0.5145,0.3291,0.0651,0.0285,0.0012,0.001,0.0391,0.0182,0.0033,2022
482680,34.530219,-83.985694,0.81156069364161,0.2808,1139.0,17196.0,2,5341.0,15560.0,68510.22,44000.0,51100.0,0.7107,0.0394,0.1566,0.0321,0.0017,0.0012,0.0352,0.013,0.0101,2022
484473,29.649413,-82.339848,0.31321616672644,0.4559,1385.0,17461.0,2,3876.0,16579.0,60120.16,65100.0,69000.0,0.5871,0.0486,0.2319,0.0437,0.0016,0.0009,0.0472,0.0086,0.0304,2022
486840,34.038807,-84.583052,0.81587042199365,0.2505,1150.0,24858.0,2,6436.0,17690.0,79803.8,46600.0,49200.0,0.478,0.248,0.1363,0.0527,0.0014,0.0012,0.0495,0.0152,0.0177,2022
486901,36.300147,-82.29407,0.60348837209302,0.0377,1197.0,46899.0,1,36140.0,36140.0,54832.48,42300.0,51300.0,0.774,0.0455,0.0662,0.0091,0.0065,0.0039,0.0182,0.0753,0.0013,2022
487092,33.6191,-83.871141,0.15602281623979,0.0,1480.0,72884.0,1,55468.0,55468.0,80509.92,77000.0,109600.0,0.3302,0.0844,0.1013,0.2842,0.0,0.0009,0.0385,0.1398,0.0206,2022
487603,47.657502,-122.195774,0.95983086680761,0.4037,1164.0,26210.0,1,11970.0,11970.0,71872.75,42100.0,55600.0,0.5372,0.0422,0.0777,0.0236,0.0101,0.0236,0.0389,0.0017,0.2449,2022
488679,40.510655,-85.677641,0.91907216494845,0.0621,1109.0,24009.0,1,7976.0,7976.0,62930.13,44300.0,60200.0,0.6233,0.2511,0.0524,0.0106,0.0034,0.0011,0.033,0.0071,0.0182,2022
490805,41.584324,-87.474236,0.76359143327841,0.2703,1098.0,15347.0,2,8057.0,14948.0,61126.89,43100.0,42900.0,0.5664,0.103,0.2398,0.0305,0.0017,0.0014,0.0289,0.0163,0.0119,2022
491288,43.076848,-87.880488,0.88958375361441,0.9063,1100.0,21310.0,2,6750.0,6750.0,65921.14,47600.0,50500.0,0.8206,0.0397,0.0413,0.0397,0.0032,0.0,0.0127,0.0,0.0429,2022
492801,37.218523,-93.286693,0.65418163160595,0.4399,1249.0,18678.0,1,7924.0,7924.0,45736.92,40700.0,32700.0,0.7206,0.0632,0.0986,0.0177,0.0101,0.0025,0.0202,0.0,0.067,2022
495767,40.7965,-77.862848,0.92264650518172,0.1062,1260.0,34174.0,2,18898.0,36476.0,63381.69,57400.0,55300.0,0.6462,0.0611,0.0856,0.0713,0.0012,0.0009,0.0356,0.0796,0.0185,2022
